ID,deaths_r,deaths_nr,deaths,pestfield,dis_pestf,dis_sewers,dis_bspump,death_dum,COORD_X,COORD_Y,Longitude,Latitude
1541,3,0,3,0,171.06,14.06,105.96,1,529502.2564,181032.0295,-0.13514266538694972,51.51337951655083
1542,0,0,0,0,177.15,18.04,111.77,0,529507.8889,181034.5826,-0.13506060491784608,51.51340117056331
1543,0,0,0,0,185.67,9.44,119.77,0,529515.4434,181039.3408,-0.13495005290478027,51.513442200856176
1544,0,0,0,0,188.68,15.14,123.79,0,529520.0237,181033.4968,-0.1348862290971626,51.51338863370562
1545,3,0,3,0,190.63,20.92,126.68,1,529523.1644,181028.2503,-0.1348429202679176,51.51334076578337
1546,1,0,1,0,193.22,26.92,130.18,1,529526.6876,181023.5209,-0.13479391267625115,51.51329745724684
1547,0,0,0,0,195.5,31.4,133.23,0,529529.6379,181019.5378,-0.13475288252184525,51.51326098666792
1548,0,0,0,0,197.5,36.53,136.15,0,529532.288,181014.9129,-0.13471641171979243,51.51321881718848
1549,2,0,2,0,164.03,22.7,97.42,1,529492.8894,181039.4002,-0.1352748708668549,51.513447899624076
1550,0,0,0,0,169.96,24.63,103.08,0,529498.1068,181042.5595,-0.135198566444403,51.513475096507364
1551,2,0,2,0,175.03,21.15,107.91,1,529502.4918,181045.4455,-0.13513435110692507,51.51350002790274
1552,1,0,1,0,179.2,11.79,111.89,1,529506.0468,181047.9741,-0.13508222118366925,51.51352193750129
1553,2,0,2,0,183.74,7.06,116.55,1,529510.7625,181048.1783,-0.135014227045609,51.51352269262745
1554,0,0,0,0,183.17,9.47,115.54,0,529508.9405,181051.7468,-0.1350391591443082,51.513555178847035
1555,1,0,1,0,162.04,8.94,93.89,1,529487.0609,181049.9282,-0.13535495385944626,51.51354384597483
1556,2,0,2,0,168.64,11.47,100.33,1,529492.7394,181053.5197,-0.13527184957847047,51.5135748213659
1557,2,0,2,0,174.48,10.62,105.97,1,529497.4112,181057.5059,-0.13520309963549285,51.51360957426689
1558,0,0,0,0,178.19,7.37,109.62,0,529500.5574,181059.6037,-0.1351570155984217,51.513627706049355
1559,2,0,2,0,182.76,4.52,114.1,1,529504.3702,181062.3069,-0.13510110840869075,51.51365112569215
1560,0,0,0,0,182.13,10.96,114.0,0,529506.206,181056.1327,-0.13507693382434108,51.51359521974219
1561,0,0,0,0,240.98,9.02,171.66,0,529550.4468,181101.0237,-0.1344232603580453,51.513988507203585
1562,1,0,1,0,235.63,13.1,166.33,1,529546.2481,181097.4797,-0.13448503508970297,51.51395762030156
1563,0,0,0,0,228.92,19.68,159.61,0,529540.0229,181094.9151,-0.13457563765318023,51.51393599913096
1564,0,0,0,0,223.06,25.3,153.76,0,529535.0268,181091.809,-0.1346487363215852,51.51390923006608
1565,0,0,0,0,224.13,24.42,155.12,0,529539.9401,181084.1438,-0.1345807846907568,51.51383921994231
1566,0,0,0,0,211.36,16.47,142.08,0,529524.8495,181086.0275,-0.13479744127263343,51.51385960475359
1567,1,0,1,0,204.98,11.57,135.76,1,529520.1021,181081.2475,-0.1348675721397074,51.51381773579119
1568,0,0,0,0,210.98,19.2,141.93,0,529527.5576,181079.5739,-0.13476080590364622,51.5138009880704
1569,1,0,1,0,211.18,25.93,142.37,1,529529.8551,181074.9734,-0.13472940416410326,51.51375911863147
1570,0,0,0,0,211.56,21.9,143.11,0,529532.5366,181069.5674,-0.13469276749541345,51.51370992246067
1571,0,0,0,0,211.48,18.15,143.51,0,529534.8,181063.4519,-0.13466241318942554,51.51365444600365
1572,1,0,1,0,212.63,15.06,145.08,1,529537.5244,181059.2117,-0.1346247308079533,51.51361571665048
1573,0,0,0,0,213.99,10.44,146.9,0,529540.3185,181055.0898,-0.1345860011842372,51.51357803444302
1574,1,0,1,0,218.53,8.19,153.12,1,529548.7244,181041.7928,-0.13446981471256608,51.51345661305096
1575,0,0,0,0,229.0,7.11,163.65,0,529559.1533,181043.2234,-0.1343190845533326,51.51346708020447
1576,0,0,0,0,232.02,6.08,166.57,0,529561.9561,181044.4597,-0.13427826255756575,51.51347754829483
1577,0,0,0,0,234.96,5.43,169.55,0,529564.9309,181044.652,-0.13423534661791747,51.51347859487762
1578,0,0,0,0,239.13,8.37,173.57,0,529568.7298,181046.7289,-0.13417986932984255,51.51349638891071
1579,0,0,0,0,196.86,9.09,127.92,0,529515.543,181071.9297,-0.13493665645975703,51.51373504392352
1580,0,0,0,0,197.11,11.98,128.44,0,529517.6863,181067.6747,-0.1349073486978204,51.51369631474288
1581,0,0,0,0,198.51,12.84,130.24,0,529521.1518,181062.8711,-0.13485919895087362,51.51365235263537
1582,0,0,0,0,199.59,8.32,131.77,0,529524.0304,181058.2854,-0.13481942231578994,51.51361048312948
1583,1,0,1,0,201.6,6.48,134.28,1,529527.6263,181054.0674,-0.13476917965135088,51.513571753716185
1584,0,0,0,0,201.93,7.27,135.22,0,529529.6511,181048.7611,-0.13474196478937986,51.513523603946325
1585,1,0,1,0,203.73,11.25,137.53,1,529532.5786,181045.1085,-0.13470114153437157,51.51349010866739
1586,0,0,0,0,205.23,16.68,139.8,0,529535.5505,181039.7099,-0.13466031982919613,51.51344091247064
1587,2,0,2,0,206.89,18.35,142.13,1,529538.2779,181035.3533,-0.13462263714515327,51.51340113638117
1588,1,0,1,0,209.12,20.44,145.05,1,529541.4381,181031.1243,-0.13457867418159963,51.51336240783855
1589,0,0,0,0,210.82,24.03,147.51,0,529544.0262,181026.5312,-0.13454308475666957,51.513320538285235
1590,1,0,1,0,213.2,27.18,150.52,1,529547.0263,181022.8804,-0.13450121553012542,51.513287042484144
1591,2,0,2,0,215.9,25.19,154.05,1,529550.4162,181018.1913,-0.1344541134048512,51.513244126508184
1592,0,0,0,0,217.99,18.9,157.17,0,529553.1792,181012.438,-0.13441643112871035,51.51319179051193
1593,2,0,2,0,221.94,14.61,161.8,1,529557.4896,181008.7041,-0.13435572081846092,51.513157247691304
1594,1,0,1,0,224.36,8.88,165.35,1,529560.3342,181002.6034,-0.13431699102503508,51.51310177099961
1595,8,0,8,0,227.91,7.34,169.78,1,529564.0903,180997.8072,-0.13426465434448723,51.51305780858047
1596,2,0,2,0,230.38,8.9,172.86,1,529566.6457,180994.4945,-0.1342290662578221,51.51302745296314
1597,0,0,0,0,230.63,9.4,173.58,0,529566.9259,180992.0557,-0.13422592614492151,51.51300547206798
1598,1,0,1,0,233.61,16.5,177.42,1,529569.8801,180987.3555,-0.13418510385208043,51.51296255605916
1599,0,0,0,0,236.93,11.63,181.51,0,529573.113,180983.1283,-0.13414009394782406,51.5129238268766
1600,0,0,0,0,231.16,7.0,170.02,0,529566.2079,181014.5172,-0.134228019607088,51.513207490722664
1601,0,0,0,0,235.32,4.57,173.84,0,529570.1491,181016.7143,-0.13417044900942765,51.51322633235075
1602,1,0,1,0,240.3,6.86,178.35,1,529574.7928,181019.8611,-0.13410241173340512,51.513253547630846
1603,0,0,0,0,245.54,10.96,183.34,0,529579.8294,181021.8531,-0.13402913963621138,51.51327029503449
1604,0,0,0,0,210.1,7.15,162.16,0,529543.7189,180957.0429,-0.13457302146236322,51.51269613993093
1605,0,0,0,0,214.47,9.49,165.22,0,529548.6891,180960.7202,-0.13450008803158117,51.51272804809475
1606,0,0,0,0,218.73,14.01,168.33,0,529553.4286,180964.1381,-0.13443057240164463,51.51275767791878
1607,0,0,0,0,222.48,18.59,171.13,0,529557.5452,180967.1596,-0.1343701735671016,51.51278388808549
1608,0,0,0,0,221.18,17.01,168.02,0,529556.9463,180975.1333,-0.1343758716534945,51.51285568233211
1609,0,0,0,0,219.16,13.63,165.33,0,529555.1227,180978.3839,-0.13440094270444447,51.512885312185524
1610,0,0,0,0,217.31,11.23,162.99,0,529553.3976,180980.8761,-0.1344248735784459,51.512908103975015
1611,0,0,0,0,213.84,8.84,158.79,0,529550.0587,180984.5953,-0.13447159689382368,51.5129422921027
1612,0,0,0,0,221.29,5.61,175.96,0,529552.6012,180943.8275,-0.13444994591094112,51.51257534270937
1613,0,0,0,0,224.2,6.82,177.95,0,529556.0982,180946.326,-0.13439866312963625,51.51259699480256
1614,0,0,0,0,227.65,10.34,180.61,0,529560.0034,180948.3277,-0.13434168360939522,51.51261408877607
1615,0,0,0,0,229.98,13.52,181.98,0,529562.9306,180951.4457,-0.13429837981363343,51.51264143860767
1616,0,0,0,0,234.19,6.76,184.65,0,529568.0203,180956.6479,-0.13422316526395656,51.51268702299959
1617,0,0,0,0,237.94,6.56,189.1,0,529571.2075,180952.6712,-0.1341787218048239,51.51265055546458
1618,0,0,0,0,240.18,8.91,191.92,0,529572.9488,180949.5454,-0.13415479052282692,51.512622065958624
1619,0,0,0,0,243.25,13.53,195.9,0,529575.2066,180944.7842,-0.13412402091398812,51.51257876130095
1620,0,0,0,0,245.76,17.33,199.08,0,529577.0399,180941.1535,-0.134098950079223,51.512545713333395
1621,0,0,0,0,248.82,16.16,202.83,0,529579.3541,180937.2814,-0.1340670417856731,51.51251038578961
1622,0,0,0,0,251.03,14.07,205.72,0,529580.7921,180933.6406,-0.13404766802306448,51.512477337620865
1623,0,0,0,0,244.72,5.37,193.62,0,529579.2243,180960.9914,-0.13406020454739073,51.51272348954231
1624,0,0,0,0,246.45,6.15,195.73,0,529580.7026,180958.8734,-0.1340396910776357,51.512704117043555
1625,0,0,0,0,248.59,8.47,198.62,0,529582.3084,180954.8564,-0.1340180386664632,51.51266764963552
1626,0,0,0,0,251.45,12.6,202.25,0,529584.5532,180950.6021,-0.1339872702417694,51.51262890326632
1627,0,0,0,0,254.43,16.85,205.87,0,529586.9433,180946.8588,-0.13395422153075331,51.5125947157843
1628,1,0,1,0,256.9,20.58,208.93,1,529588.8492,180943.4835,-0.13392801139871924,51.5125639463417
1629,1,0,1,0,261.66,24.03,215.17,1,529592.0641,180935.3229,-0.13388470588262372,51.512489873013095
1630,0,0,0,0,243.06,5.91,191.56,0,529577.8219,180963.2382,-0.13407957758551664,51.51274400213014
1631,0,0,0,0,245.13,5.05,204.17,0,529570.5347,180918.2952,-0.13420103426652497,51.51234178372077
1632,0,0,0,0,252.65,10.68,208.62,0,529581.0007,180927.6859,-0.13404685034003871,51.51242377688255
1633,1,0,1,0,256.96,18.53,217.73,1,529579.1271,180906.5144,-0.13408160909013794,51.512233944827074
1634,0,0,0,0,258.13,16.95,217.96,0,529581.4581,180909.7474,-0.1340468499733609,51.51226246464215
1635,0,0,0,0,260.45,17.14,219.26,0,529584.9046,180912.9096,-0.1339960509540674,51.512290092588046
1636,0,0,0,0,263.38,19.04,221.03,0,529589.0807,180916.5863,-0.13393455494545328,51.512322176970365
1637,0,0,0,0,270.03,26.54,228.91,0,529593.6142,180908.6689,-0.13387216935979385,51.51224998704304
1638,0,0,0,0,279.32,22.43,236.43,0,529604.57,180912.7893,-0.13371286655525438,51.512284505067676
1639,0,0,0,0,275.67,27.29,232.18,0,529601.949,180916.9098,-0.1337491018414667,51.51232213530282
1640,0,0,0,0,271.58,33.21,227.26,0,529599.1068,180922.1103,-0.13378812635073534,51.51236952182359
1641,0,0,0,0,267.39,30.65,219.62,0,529598.7609,180939.4711,-0.13378673209076491,51.512525616900085
1642,0,0,0,0,271.57,26.41,222.98,0,529603.529,180942.2291,-0.133717046779968,51.51254930944205
1643,0,0,0,0,276.47,18.76,226.58,0,529609.3943,180947.4965,-0.13363063730531163,51.51259530163428
1644,0,0,0,0,276.6,34.76,231.04,0,529605.2939,180926.1452,-0.133697535271216,51.512404364253086
1645,1,0,1,0,280.42,37.05,233.92,1,529609.9535,180929.3657,-0.13362924288955194,51.51243223794557
1646,0,0,0,0,283.86,24.9,236.28,0,529614.3919,180933.6663,-0.13356373950967737,51.512469868797155
1647,0,0,0,0,288.13,20.5,239.8,0,529619.2607,180936.2718,-0.13349265986369066,51.512492167658905
1648,0,0,0,0,381.57,7.98,340.34,0,529696.1695,180863.767,-0.1324116340643745,51.51182295858705
1649,0,0,0,0,368.93,4.39,326.07,0,529687.819,180878.611,-0.13252644454246246,51.51195827162156
1650,0,0,0,0,365.88,7.21,322.39,0,529686.1735,180883.588,-0.13254831439843076,51.51200337559696
1651,0,0,0,0,354.79,6.41,314.01,0,529670.7132,180872.0908,-0.13277520276943916,51.51190359914523
1652,0,0,0,0,316.11,4.89,268.93,0,529644.8624,180921.9258,-0.13312920359844466,51.51235737642658
1653,0,0,0,0,311.85,5.85,263.99,0,529641.6009,180927.0138,-0.13317430775072003,51.512403848266985
1654,0,0,0,0,308.89,9.03,260.67,0,529639.1563,180929.8411,-0.1332084771910255,51.512429816667364
1655,0,0,0,0,304.82,13.4,255.72,0,529636.156,180935.8483,-0.13324948188819186,51.51248448914949
1656,0,0,0,0,301.55,8.65,251.87,0,529633.5816,180940.0412,-0.13328501919163196,51.512522759477264
1657,0,0,0,0,316.65,18.72,265.55,0,529649.5957,180944.7083,-0.13305266218090783,51.51256103008596
1658,0,0,0,0,311.9,11.56,260.27,0,529645.4052,180949.012,-0.13311143450421348,51.51260066668327
1659,0,0,0,0,308.12,5.88,255.78,0,529642.2385,180954.1024,-0.13315517263450963,51.512647138366795
1660,0,0,0,0,296.72,6.19,246.76,0,529629.1454,180942.8178,-0.13334789134532213,51.512548728736306
1661,0,0,0,0,286.35,6.71,235.0,0,529620.1566,180952.9308,-0.13347363735866105,51.512641671251004
1662,0,0,0,0,284.04,8.8,231.56,0,529618.6545,180959.7366,-0.13349277137481438,51.51270317701173
1663,0,0,0,0,281.69,13.98,228.22,0,529616.8871,180965.7752,-0.1335160082432003,51.512757849002504
1664,0,0,0,0,279.65,17.33,225.19,0,529615.3095,180971.8186,-0.13353650979970716,51.51281252062348
1665,0,0,0,0,278.22,12.66,223.03,0,529614.15,180976.3518,-0.13355154441890202,51.5128535247463
1666,0,0,0,0,275.79,5.62,219.52,0,529611.984,180983.1407,-0.13358024669988067,51.512915030779446
1667,0,0,0,0,304.89,7.16,251.09,0,529639.9987,180963.7791,-0.13318387621288366,51.51273461311034
1668,0,0,0,0,302.75,10.71,248.37,0,529638.187,180967.8394,-0.13320847755685752,51.512771516988025
1669,0,0,0,0,299.94,17.81,244.52,0,529635.8235,180974.9274,-0.13323991394447918,51.512835756286634
1670,0,0,0,0,297.49,23.45,241.27,0,529633.5975,180980.3459,-0.13326998339841176,51.51288496081539
1671,0,0,0,0,294.75,16.98,237.79,0,529630.996,180985.6028,-0.13330552045168795,51.51293279916496
1672,0,0,0,0,292.72,12.9,235.25,0,529629.0062,180989.2022,-0.1333328564169385,51.51296560188682
1673,0,0,0,0,249.42,17.06,193.36,0,529585.6518,180984.9027,-0.13395885121330972,51.512936899774616
1674,0,0,0,0,254.23,22.64,197.49,0,529590.5059,180988.0683,-0.13388777703985535,51.51296423567194
1675,0,0,0,0,258.4,14.62,200.97,0,529594.6845,180991.6729,-0.1338262705097565,51.51299567147218
1676,0,0,0,0,264.43,8.65,206.55,0,529600.6998,180993.9556,-0.13373879612943468,51.513014806843046
1677,0,0,0,0,252.81,13.71,199.95,0,529588.0814,180967.7783,-0.13393014755080557,51.51278245167976
1678,0,0,0,0,257.56,18.21,203.88,0,529593.1213,180971.1007,-0.13385634002429006,51.5128111540955
1679,0,0,0,0,262.04,21.18,207.52,0,529597.865,180974.8719,-0.13378663361021684,51.512843957560406
1680,1,0,1,0,268.27,13.32,213.09,1,529604.2481,180977.6202,-0.1336936912334556,51.51286719280775
1681,0,0,0,0,289.28,5.72,230.9,0,529625.5202,180995.6533,-0.13338069400651203,51.5130243748394
1682,0,0,0,0,270.77,5.13,212.29,0,529606.9725,180997.3095,-0.1336472209893087,51.5130435096772
1683,0,0,0,0,284.63,6.03,224.86,0,529620.5224,181005.5639,-0.1334490347893569,51.51311458367142
1684,0,0,0,0,281.57,9.74,221.19,0,529617.1816,181010.0414,-0.13349550638662144,51.51315558720816
1685,0,0,0,0,280.19,15.66,219.01,0,529615.3234,181015.9256,-0.13352010795269476,51.513208892466295
1686,0,0,0,0,278.38,18.72,216.7,0,529613.1401,181019.6722,-0.13355017708182554,51.51324306232692
1687,0,0,0,0,277.59,24.54,215.15,0,529611.6612,181025.5661,-0.1335693122506574,51.513296367811805
1688,0,0,0,0,273.52,32.71,210.09,0,529606.4332,181033.3415,-0.13364175358714034,51.51336744095953
1689,0,0,0,0,272.28,37.5,208.3,0,529604.4202,181037.8529,-0.1336690892107148,51.513408444765346
1690,0,0,0,0,270.18,43.59,205.55,0,529601.242,181043.3993,-0.1337128268114431,51.513459016805186
1691,0,0,0,0,268.2,48.69,203.06,0,529598.2806,181047.8865,-0.13375383102018565,51.51350002046433
1692,1,0,1,0,267.71,34.42,202.05,1,529596.6353,181052.8636,-0.1337756998765195,51.51354512507199
1693,0,0,0,0,265.7,33.66,199.58,0,529593.4882,181057.194,-0.13381943640468646,51.51358476215571
1694,1,0,1,0,265.61,35.32,199.06,1,529592.1351,181061.8744,-0.1338372058352656,51.51362713344572
1695,0,0,0,0,268.24,7.2,209.11,0,529604.2995,181001.652,-0.1336841242040705,51.51308314689155
1696,0,0,0,0,267.59,9.56,207.77,0,529603.4245,181006.1925,-0.1336950588058712,51.51312415139774
1697,0,0,0,0,265.01,14.26,204.6,0,529600.5696,181010.2261,-0.13373469542418473,51.513161054301634
1698,0,0,0,0,263.29,18.9,202.22,0,529598.4617,181014.7351,-0.13376339870773724,51.513202058266934
1699,0,0,0,0,260.91,23.39,199.32,0,529595.7133,181018.3152,-0.13380166812176494,51.51323486128744
1700,0,0,0,0,259.96,24.07,197.41,0,529593.9227,181025.2658,-0.13382490480683792,51.5132977343788
1701,0,0,0,0,257.71,23.72,194.7,0,529591.182,181028.5419,-0.133863175091503,51.5133278036676
1702,0,0,0,0,257.1,25.59,193.57,0,529589.9432,181032.4647,-0.13387957647525578,51.513363340458
1703,0,0,0,0,255.61,27.87,191.5,0,529587.6457,181036.9689,-0.13391101253343018,51.51340434470022
1704,0,0,0,0,253.69,19.94,189.06,0,529584.8817,181041.157,-0.13394928361608074,51.513442615144854
1705,3,0,3,0,251.65,18.58,186.15,1,529581.1993,181048.3732,-0.1339996702175258,51.51350830855977
1706,0,0,0,0,249.98,18.74,184.04,0,529578.5414,181052.2083,-0.13403654295853273,51.51354338237015
1707,1,0,1,0,248.67,21.52,182.13,1,529575.6478,181057.9389,-0.13407611441687697,51.513595544411224
1708,0,0,0,0,247.01,23.85,180.07,0,529572.8027,181061.7693,-0.13411568521727074,51.513630618853654
1709,0,0,0,0,263.48,36.57,196.44,0,529588.4029,181067.0707,-0.13388905156817163,51.513674686143965
1710,1,0,1,0,245.74,28.1,178.33,1,529569.862,181066.8982,-0.13415615616381427,51.51367738438032
1711,1,0,1,0,245.32,24.15,177.46,1,529567.5352,181072.4431,-0.13418763253340024,51.51372774769338
1712,1,0,1,0,244.59,20.05,176.42,1,529565.2441,181076.5878,-0.13421910894304204,51.513765519681044
1713,1,0,1,0,245.97,13.94,177.44,1,529564.2722,181082.8677,-0.13423080110685526,51.51382217775729
1714,0,0,0,0,263.32,31.29,195.86,0,529586.5829,181072.3283,-0.13391333379655382,51.51372235152125
1715,1,0,1,0,262.51,25.6,194.66,1,529583.9517,181077.5652,-0.13394930726782958,51.51377001675498
1716,0,0,0,0,261.34,19.36,193.1,0,529580.6888,181083.0862,-0.1339942747684365,51.513820379840894
1717,0,0,0,0,260.43,14.13,191.9,0,529577.8703,181087.7894,-0.13403314205393216,51.5138632917821
1718,4,0,4,0,261.45,10.79,192.69,1,529576.909,181092.7778,-0.13404515562332261,51.5139083411599
1719,0,0,0,0,259.84,7.07,190.93,0,529573.8427,181095.8188,-0.13408820247703193,51.513936372219405
1720,0,0,0,0,260.25,6.65,191.16,0,529572.123,181100.5651,-0.13411122819556492,51.51397941969048
1721,0,0,0,0,243.29,10.01,174.39,0,529558.7229,181089.0836,-0.1343084445693835,51.51387930940528
1722,0,0,0,0,258.93,6.46,189.63,0,529567.1428,181107.7904,-0.13418030439531684,51.51404549217112
1723,1,0,1,0,258.11,7.77,188.74,1,529564.6322,181110.8455,-0.13421534256517856,51.514073522574975
1724,0,0,0,0,257.01,10.73,187.6,0,529561.6297,181114.1109,-0.13425738837052853,51.514103555565676
1725,2,0,2,0,257.57,15.93,188.15,1,529559.4876,181119.0692,-0.13428642029983184,51.514148604954464
1726,2,0,2,0,256.62,8.29,187.22,1,529556.2682,181122.6633,-0.13433146953390193,51.5141816415318
1727,0,0,0,0,255.39,3.5,186.03,0,529552.7556,181126.0341,-0.1343808237805026,51.51421273853961
1728,0,0,0,0,389.5,92.4,329.75,0,529544.1827,181319.8523,-0.13443313530439197,51.515956482900584
1729,2,0,2,0,387.23,91.06,327.11,1,529546.3029,181315.8111,-0.13440408081137037,51.51591968024013
1730,1,0,1,0,332.56,36.61,273.62,1,529510.4914,181273.7762,-0.1349353234241585,51.51555012960612
1731,1,0,1,0,275.83,8.42,210.31,1,529525.8765,181190.8566,-0.13474416670837744,51.51480143444183
1732,0,0,0,0,264.62,10.76,195.46,0,529555.3975,181138.8956,-0.1343380499940538,51.51432771536112
1733,1,0,1,0,270.11,9.36,200.97,1,529559.4048,181142.758,-0.1342789144838107,51.514361507385466
1734,0,0,0,0,276.31,6.74,207.14,0,529565.2065,181145.2561,-0.13419443504505174,51.51438262773418
1735,2,0,2,0,282.45,9.93,213.28,1,529570.1988,181148.8302,-0.13412121822138726,51.514413603135864
1736,3,0,3,0,288.16,14.01,218.96,1,529575.7194,181150.8511,-0.134040962564396,51.51443049934123
1737,2,0,2,0,284.9,22.04,216.14,1,529564.612,181160.9085,-0.13419724989289852,51.51452342690919
1738,0,0,0,0,296.63,16.51,227.44,0,529582.3284,181156.1899,-0.13394381201299801,51.51447696295468
1739,2,0,2,0,301.89,13.37,232.76,1,529585.1275,181161.4316,-0.1339015712451807,51.514523426954774
1740,6,0,6,0,307.27,9.2,238.12,1,529590.0539,181163.7507,-0.1338297641084336,51.514543139001496
1741,2,0,2,0,314.25,9.25,245.12,1,529595.2095,181168.5824,-0.13375373283721737,51.51458537837933
1742,3,0,3,0,320.22,12.07,251.09,1,529600.2097,181171.8434,-0.1336805166153364,51.51461353796231
1743,1,0,1,0,326.08,9.01,256.9,1,529606.2307,181173.4071,-0.13359322107497357,51.51462621046741
1744,0,0,0,0,330.95,6.74,261.74,0,529611.181,181174.7867,-0.1335214145368203,51.51463747387052
1745,1,0,1,0,335.77,9.75,266.58,1,529614.6101,181178.321,-0.13347072644555535,51.51466844947518
1746,0,0,0,0,342.14,9.25,272.92,0,529620.8105,181180.516,-0.13338061489859615,51.51468675398248
1747,1,0,1,0,341.3,9.94,271.9,1,529627.9805,181167.6948,-0.1332820548963007,51.514569890587055
1748,3,0,3,0,334.67,9.66,265.27,1,529622.4022,181164.1056,-0.13336371828546603,51.51453891434428
1749,0,0,0,0,328.64,6.89,259.25,0,529616.4868,181162.2313,-0.1334496068544104,51.51452342654538
1750,0,0,0,0,323.86,9.65,254.47,0,529612.8544,181159.0052,-0.13350310972357649,51.51449526723585
1751,1,0,1,0,318.8,13.43,249.41,1,529608.6238,181156.2338,-0.1335650614123052,51.51447133124489
1752,2,0,2,0,312.72,10.04,243.32,1,529604.2417,181151.7351,-0.13362982958055084,51.51443190727149
1753,1,0,1,0,307.19,9.73,237.79,1,529598.7091,181150.1839,-0.13371008569659645,51.514419235137254
1754,3,0,3,0,300.85,17.37,231.43,1,529595.7706,181142.7452,-0.13375514129833366,51.514353059442485
1755,2,0,2,0,295.72,20.22,226.3,1,529590.7265,181141.2065,-0.13382835677238528,51.514340387607255
1756,2,0,2,0,289.61,17.88,220.19,1,529585.836,181137.4783,-0.13390016404030045,51.5143080042151
1757,1,0,1,0,284.3,12.7,214.89,1,529580.3931,181136.2427,-0.1339790120114843,51.514298147531264
1758,1,0,1,0,279.14,9.49,209.73,1,529575.8614,181133.7771,-0.13404518763071746,51.51427702840009
1759,1,0,1,0,270.46,12.06,201.05,1,529569.675,181127.1956,-0.13413670729151503,51.51421930013149
1760,0,0,0,0,269.33,8.48,199.94,0,529566.16,181130.8662,-0.1341859859201405,51.51425309197396
1761,0,0,0,0,263.76,12.77,194.37,0,529561.1398,181128.3881,-0.13425920183498077,51.51423197231197
1762,1,0,1,0,332.28,11.52,270.95,1,529667.3678,181018.6043,-0.13276954559847035,51.513221034133984
1763,1,0,1,0,309.29,9.25,247.02,1,529643.5177,181026.1429,-0.1331102809180629,51.5132942491336
1764,1,0,1,0,295.84,8.38,234.59,1,529630.9473,181016.8918,-0.13329472716362062,51.51321399418859
1765,2,0,2,0,308.7,9.83,248.51,1,529644.4576,181008.4626,-0.13310323980017502,51.51313514669396
1766,1,0,1,0,339.78,22.99,279.86,1,529675.7064,181005.9696,-0.132654090790479,51.51310557829331
1767,0,0,0,0,303.72,8.72,331.8,0,529398.6718,180693.3221,-0.1367587679157817,51.51035937045105
1768,0,0,0,0,306.3,8.52,333.21,0,529404.6764,180692.0028,-0.13667277464189043,51.510346140473125
1769,0,0,0,0,308.12,11.42,333.82,0,529410.8871,180691.6089,-0.13658347387631933,51.5103411795563
1770,0,0,0,0,107.59,6.3,138.54,0,529371.4378,180888.8404,-0.13707931006625698,51.51212266317325
1771,0,0,0,0,156.36,60.36,148.06,0,529455.4277,180889.2407,-0.13586951150419352,51.51210704090344
1772,0,0,0,0,164.31,52.48,155.88,0,529460.4866,180882.9315,-0.1357989661454289,51.512049184086166
1773,1,0,1,0,79.22,25.39,178.44,1,529272.4864,180896.8496,-0.1385015101545015,51.512217266742276
1774,0,0,0,0,222.04,31.22,386.5,0,529024.1637,181128.3239,-0.1419933180594757,51.51435416785475
1775,0,0,0,0,289.93,9.62,359.85,0,529290.1391,180681.3687,-0.13832621400998404,51.51027676989541
1776,0,0,0,0,194.54,15.85,269.28,0,529292.5602,180776.7198,-0.13825641282359638,51.51113310789443
1777,0,0,0,0,187.59,25.46,254.39,0,529315.0684,180784.1124,-0.13792953967307658,51.511194396866685
1778,0,0,0,0,94.61,10.12,190.17,0,529273.1368,180880.4192,-0.13849816190596811,51.51206946305837
1779,0,0,0,0,90.49,14.62,189.08,0,529267.8983,180886.5375,-0.13857136735420894,51.51212564377808
1780,0,0,0,0,128.77,6.86,215.66,0,529196.9593,180943.4465,-0.13957222153772197,51.51265327842161
1781,0,0,0,0,140.35,19.71,210.55,0,529209.6541,180928.1557,-0.13939498313133225,51.51251296426672
1782,0,0,0,0,101.05,21.3,211.44,0,529215.3814,180916.0923,-0.1393169130908144,51.512403245535445
1783,0,0,0,0,103.85,18.35,267.56,0,529133.766,181075.2008,-0.14043414857191266,51.51385174861466
1784,0,0,0,0,111.13,24.88,274.4,0,529126.2305,181071.9571,-0.1405438688946028,51.51382431913968
1785,0,0,0,0,96.65,23.28,259.72,0,529140.5912,181068.9175,-0.14033814538125805,51.5137937238744
1786,0,0,0,0,98.21,19.26,261.77,0,529139.2425,181072.9921,-0.14035607930968622,51.51383064908718
1787,0,0,0,0,208.05,10.95,353.04,0,529108.6643,181229.3256,-0.14073928898076757,51.51524255404275
1788,0,0,0,0,144.73,7.63,289.44,0,529155.4999,181185.208,-0.14008084865850207,51.51483538702502
1789,0,0,0,0,144.4,13.61,286.3,0,529161.8145,181188.9064,-0.13998854408646047,51.51486718115434
1790,0,0,0,0,137.53,7.91,287.45,0,529149.2269,181171.4677,-0.14017622967879742,51.514713339771156
1791,0,0,0,0,124.57,15.05,271.91,0,529164.7194,181167.0682,-0.13995469874842245,51.51467026429731
1792,0,0,0,0,123.93,18.8,268.12,0,529171.6004,181170.8951,-0.13985418941599828,51.51470308374134
1793,0,0,0,0,164.83,12.88,295.53,0,529171.9919,181217.1257,-0.13983162512604932,51.5151184547872
1794,0,0,0,0,141.91,19.05,273.09,0,529185.0177,181197.7132,-0.13965111820044052,51.51494102488712
